,bigrams,counts
22427,"('also', 'pathetic')",1
22428,"('pathetic', 'favor')",1
22429,"('subway', 'location,je')",1
22430,"('location,je', 'trouve')",1
22431,"('trouve', 'leurs')",1
22432,"('sandwich', 'trop')",1
22433,"('trop', 'chers')",1
22434,"('chers', 'pour')",1
22435,"('pour', 'ce')",1
22436,"('ce', ""qu'ils"")",1
22437,"(""qu'ils"", 'sont')",1
22438,"('sont', ""c'est"")",1
22439,"(""c'est"", 'un')",1
22440,"('un', 'peu')",1
22441,"('peu', 'comme')",1
22442,"('comme', 'subway')",1
22443,"('subway', 'mais')",1
22444,"('mais', 'avec')",1
22445,"('avec', 'du')",1
22446,"('du', 'pain')",1
22447,"('pain', 'plus')",1
22448,"('plus', 'petit')",1
22449,"('petit', 'et')",1
22450,"('et', 'moins')",1
22451,"('moins', 'moelleux')",1
22452,"('moelleux', 'en')",1
22453,"('en', 'revanche')",1
22454,"('revanche', 'leur')",1
22455,"('leur', 'recette')",1
22456,"('recette', 'est')",1
22457,"('est', 'originale')",1
22458,"('originale', 'ils')",1
22459,"('ils', 'mettent')",1
22460,"('mettent', 'une')",1
22461,"('une', 'sauce')",1
22462,"('sauce', 'à')",1
22463,"('à', 'base')",1
22464,"('base', ""d'avocats"")",1
22465,"(""d'avocats"", 'qui')",1
22466,"('qui', 'rend')",1
22467,"('rend', 'leurs')",1
22468,"('sandwich', 'délicieux,stopped')",1
22469,"('délicieux,stopped', 'quick')",1
22470,"('sandwich', 'packed')",1
22471,"('packed', 'must')",1
22472,"('must', 'lunch')",1
22473,"('tuna', 'sandwich')",1
22474,"('special', 'bathroom')",1
22475,"('bathroom', 'dirty')",1
22476,"('dirty', ""that's"")",1
22477,"(""that's"", 'probably')",1
22478,"('probably', 'busy,far')",1
22479,"('busy,far', 'national')",1
22480,"('national', 'chain')",1
22481,"('chain', 'sub')",1
22482,"('shops', 'go')",1
22483,"(""mike's"", 'probably')",1
22484,"('favorite', 'veggies')",1
22485,"('bread', 'freshly')",1
22486,"('baked', 'meats')",1
22487,"('sliced', ""they're"")",1
22488,"(""they're"", 'put')",1
22489,"('kind', 'quality')",1
22490,"('quality', 'would')",1
22491,"('find', 'local')",1
22492,"('local', 'neighborhood')",1
22493,"('neighborhood', 'deli')",1
22494,"('deli', 'convenience')",1
22495,"('convenience', 'consistency')",1
22496,"('consistency', 'large')",1
22497,"('large', 'chain')",1
22498,"('chain', 'provides')",1
22499,"('provides', 'highly')",1
22500,"('recommend', 'italian')",1
22501,"('way', '(lettuce')",1
22502,"('(lettuce', 'tomato')",1
22503,"('tomato', 'onions')",1
22504,"('onions', 'salt')",1
22505,"('pepper', 'oil')",1
22506,"('oil', 'vinegar)')",1
22507,"('vinegar)', 'this')",1
22508,"('opened', ""i've"")",1
22509,"(""i've"", 'already')",1
22510,"('already', 'times')",1
22511,"('times', 'couple')",1
22512,"('couple', 'employees')",1
22513,"('employees', 'seemed')",1
22514,"('little', 'clueless')",1
22515,"('clueless', 'obvious')",1
22516,"('obvious', 'started')",1
22517,"('started', 'still')",1
22518,"('still', 'training')",1
22519,"('training', 'employees')",1
22520,"('friendly', 'talkative')",1
22521,"('talkative', 'efficient')",1
22522,"('efficient', 'work')",1
22523,"('work', 'so')",1
22524,"('so', 'summary')",1
22525,"('summary', 'food')",1
22526,"('location', 'prime')",1
22527,"('prime', 'clean')",1
22528,"('clean', 'want,went')",1
22529,"('want,went', 'today')",1
22530,"('today', 'driving')",1
22531,"('driving', 'advertising')",1
22532,"('advertising', 'awesome')",1
22533,"('awesome', 'looking')",1
22534,"('looking', 'crab')",1
22535,"('sandwich', 'upon')",1
22536,"('upon', 'driving')",1
22537,"('driving', 'saw')",1
22538,"('saw', '2')",1
22539,"('employees', 'outside')",1
22540,"('outside', 'talking')",1
22541,"('talking', 'came')",1
22542,"('came', 'washed')",1
22543,"('washed', 'hands:)')",1
22544,"('hands:)', 'good')",1
22545,"('good', 'see')",1
22546,"('see', 'ordered')",1
22547,"('ordered', 'crab')",1
22548,"('sandwich', 'advertising')",1
22549,"('advertising', 'everywhere')",1
22550,"('everywhere', 'girl')",1
22551,"('girl', 'told')",1
22552,"('told', 'hot')",1
22553,"('crab', 'cold')",1
22554,"('cold', 'crab')",1
22555,"('crab', 'little')",1
22556,"('little', 'annoying')",1
22557,"('annoying', '3')",1
22558,"('people', 'one')",1
22559,"('customer', 'hot')",1
22560,"('crab', 'ordered')",1
22561,"('soup', 'go')",1
22562,"('go', 'paying')",1
22563,"('paying', 'heard')",1
22564,"('heard', 'manager')",1
22565,"('manager', 'telling')",1
22566,"('telling', 'one')",1
22567,"('employee', '""i\'ll')",1
22568,"('""i\'ll', 'teach')",1
22569,"('teach', 'hot')",1
22570,"('crab', 'next""')",1
22571,"('next""', '2:00')",1
22572,"('2:00', 'went')",1
22573,"('went', 'past')",1
22574,"('past', 'lunch')",1
22575,"('rush', 'something')",1
22576,"('something', 'taken')",1
22577,"('taken', 'care')",1
22578,"('care', 'already')",1
22579,"('already', 'especially')",1
22580,"('especially', 'advertising')",1
22581,"('advertising', 'place')",1
22582,"(""i've"", 'years')",1
22583,"('years', 'reason')",1
22584,"('reason', 'go')",1
22585,"('back', 'soup')",1
22586,"('soup', 'alright')",1
22587,"('alright', ""i'm"")",1
22588,"('glad', 'ordered')",1
22589,"('ordered', 'regular')",1
22590,"('regular', 'ordered')",1
22591,"('really', 'would')",1
22592,"('would', 'gotten')",1
22593,"('gotten', 'small')",1
22594,"('really', 'small,decent')",1
22595,"('small,decent', 'lunch')",1
22596,"('lunch', 'crowd')",1
22597,"('crowd', 'friendly')",1
22598,"('staff', 'handles')",1
22599,"('handles', 'rush')",1
22600,"('rush', 'i')",1
22601,"('salad', 'tuna')",1
22602,"('tuna', 'double')",1
22603,"('get', 'smallish')",1
22604,"('smallish', 'scoop')",1
22605,"('scoop', 'otherwise')",1
22606,"('otherwise', 'salad')",1
22607,"('salad', 'ok')",1
22608,"('ok', 'bad')",1
22609,"('bad', '$13')",1
22610,"('$13', 'drink')",1
22611,"('drink', 'rather')",1
22612,"('rather', 'high')",1
22613,"('high', 'i')",1
22614,"('subway', 'jersey')",1
22615,"('mikes', 'makes')",1
22616,"('makes', 'better')",1
22617,"('better', 'salad,say')",1
22618,"('salad,say', 'par-for-the-course')",1
22619,"('par-for-the-course', 'subway')",1
22620,"('staff', 'relatively')",1
22621,"('relatively', 'friendly')",1
22622,"('friendly', 'accurate')",1
22623,"('accurate', 'quick')",1
22624,"('quick', 'qualm')",1
22625,"('qualm', 'parking')",1
22626,"('parking', 'always')",1
22627,"('always', 'forget')",1
22628,"('forget', 'parking')",1
22629,"('parking', 'pull')",1
22630,"('pull', 'arena')",1
22631,"('arena', ""liquor's"")",1
22632,"(""liquor's"", 'lot')",1
22633,"('lot', 'also')",1
22634,"('also', 'making')",1
22635,"('making', 'left')",1
22636,"('left', 'hampton')",1
22637,"('hampton', 'like')",1
22638,"('like', 'tempting')",1
22639,"('tempting', 'fate')",1
22640,"('fate', 't-boned')",1
22641,"('t-boned', ""can't"")",1
22642,"(""can't"", 'complain')",1
22643,"('complain', 'though')",1
22644,"('though', 'sandwich')",1
22645,"('always', 'excellent')",1
22646,"('excellent', 'get')",1
22647,"('get', 'home,great')",1
22648,"('home,great', 'food')",1
22649,"('food', 'subs')",1
22650,"('subs', 'amazing')",1
22651,"('amazing', 'east')",1
22652,"('east', 'coaster')",1
22653,"('coaster', 'rare')",1
22654,"('rare', 'find')",1
22655,"('find', 'good')",1
22656,"('sub', 'west')",1
22657,"('west', 'coast')",1
22658,"('coast', 'found')",1
22659,"('found', 'location')",1
22660,"('location', 'goleta')",1
22661,"('goleta', 'thrilled')",1
22662,"('thrilled', 'location')",1
22663,"('open', 'downtown')",1
22664,"('downtown', 'happier')",1
22665,"('happier', 'this')",1
22666,"('service', 'guys')",1
22667,"('guys', 'friendly')",1
22668,"('feel', 'welcome')",1
22669,"('welcome', 'passionate')",1
22670,"('passionate', 'product')",1
22671,"('product', 'if')",1
22672,"('if', 'want')",1
22673,"('great', 'adorable')",1
22674,"('adorable', 'sub')",1
22675,"('place', 'go,worst')",1
22676,"('go,worst', 'experience')",1
22677,"('experience', 'quiznos')",1
22678,"('quiznos', 'decided')",1
22679,"('decided', 'order')",1
22680,"('delivery', 'since')",1
22681,"('since', 'sort')",1
22682,"('sort', 'lazy')",1
22683,"('lazy', 'saturday')",1
22684,"('saturday', 'spoke')",1
22685,"('spoke', 'someone')",1
22686,"('someone', 'ordered')",1
22687,"('ordered', 'veggie')",1
22688,"('guacamole', 'boyfriend')",1
22689,"('boyfriend', 'got')",1
22690,"('got', 'italian')",1
22691,"('italian', 'also')",1
22692,"('got', 'one')",1
22693,"('chips', 'two')",1
22694,"('two', 'sides')",1
22695,"('sides', 'dressing')",1
22696,"('dressing', 'told')",1
22697,"('would', 'half')",1
22698,"('hour', 'like')",1
22699,"('like', 'ever')",1
22700,"('happened', 'hour')",1
22701,"('later', 'starting')",1
22702,"('starting', 'ponder')",1
22703,"('ponder', 'fate')",1
22704,"('fate', 'sandwiches')",1
22705,"('sandwiches', 'delivery')",1
22706,"('driver', 'sight')",1
22707,"('sight', 'behold')",1
22708,"('behold', 'pulls')",1
22709,"('pulls', 'house')",1
22710,"('house', 'half')",1
22711,"('hour', 'said')",1
22712,"('would', 'we')",1
22713,"('we', 'realize')",1
22714,"('realize', 'chips')",1
22715,"('chips', 'dressing')",1
22716,"('dressing', 'delivery')",1
22717,"('delivery', 'bag')",1
22718,"('bag', 'alert')",1
22719,"('alert', 'delivery')",1
22720,"('driver', 'offers')",1
22721,"('offers', 'run')",1
22722,"('get', 'us')",1
22723,"('us', 'decline')",1
22724,"('decline', 'since')",1
22725,"('since', 'seems')",1
22726,"('silly', 'send')",1
22727,"('send', 'way')",1
22728,"('way', 'back')",1
22729,"('store', 'bag')",1
22730,"('chips', 'my')",1
22731,"('my', 'veggie')",1
22732,"('guacamole', 'sandwich')",1
22733,"('sandwich', 'sans')",1
22734,"('sans', 'guac')",1
22735,"('guac', 'happen')",1
22736,"('happen', 'freaking')",1
22737,"('freaking', 'name')",1
22738,"('name', 'damn')",1
22739,"('damn', 'sandwich')",1
22740,"('sandwich', 'call')",1
22741,"('call', 'management')",1
22742,"('management', 'we')",1
22743,"('we', 'speak')",1
22744,"('speak', 'evan')",1
22745,"('evan', 'tell')",1
22746,"('tell', 'missing')",1
22747,"('missing', 'order')",1
22748,"('immediately', 'responds')",1
22749,"('responds', 'offering')",1
22750,"('offering', 'us')",1
22751,"('us', 'run')",1
22752,"('run', 'sandwiches')",1
22753,"('sandwiches', 'back')",1
22754,"('back', 'coupon')",1
22755,"('coupon', 'twenty')",1
22756,"('twenty', 'percent')",1
22757,"('percent', '(which')",1
22758,"('(which', 'likely')",1
22759,"('likely', 'point)')",1
22760,"('point)', 'appreciate')",1
22761,"('appreciate', 'offer')",1
22762,"('offer', 'going')",1
22763,"('going', 'wait')",1
22764,"('wait', 'another')",1
22765,"('hour', 'five')",1
22766,"('five', 'inch')",1
22767,"('inch', 'sandwich')",1
22768,"('sandwich', 'he')",1
22769,"('he', 'acts')",1
22770,"('acts', 'surprised')",1
22771,"('surprised', 'fact')",1
22772,"('fact', 'took')",1
22773,"('took', 'hour')",1
22774,"('hour', 'gives')",1
22775,"('gives', 'excuse')",1
22776,"('excuse', 'gone')",1
22777,"('gone', 'day')",1
22778,"('day', 'got')",1
22779,"('got', 'making')",1
22780,"('making', 'food')",1
22781,"('i', 'told')",1
22782,"('rather', 'refunded')",1
22783,"('refunded', 'order')",1
22784,"('order', 'point')",1
22785,"('point', 'gets')",1
22786,"('gets', 'confrontational')",1
22787,"('confrontational', 'stating')",1
22788,"('stating', 'even')",1
22789,"('though', 'way')",1
22790,"('way', 'half')",1
22791,"('half', 'order')",1
22792,"('messed', 'still')",1
22793,"('still', 'eat')",1
22794,"('eat', 'sandwich')",1
22795,"('sandwich', 'takes')",1
22796,"('takes', 'veggie')",1
22797,"('veggie', 'chips')",1
22798,"('chips', '(gracious')",1
22799,"('(gracious', 'considering')",1
22800,"('considering', 'never')",1
22801,"('got', 'chips)')",1
22802,"('chips)', 'hang')",1
22803,"('hang', 'the')",1
22804,"('the', 'boyfriend')",1
22805,"('boyfriend', 'bites')",1
22806,"('bites', 'italian')",1
22807,"('italian', 'find')",1
22808,"('find', 'veggies')",1
22809,"('veggies', 'ordered')",1
22810,"('ordered', 'missing')",1
22811,"('missing', 'point')",1
22812,"('point', 'even')",1
22813,"('even', 'want')",1
22814,"('want', 'deal')",1
22815,"('deal', 'again')",1
22816,"('again', 'so')",1
22817,"('so', 'quiznos')",1
22818,"('quiznos', 'sort')",1
22819,"('sort', 'excited')",1
22820,"('try', 'eaten')",1
22821,"('eaten', 'years')",1
22822,"('years', 'sitting')",1
22823,"('sitting', 'wondering')",1
22824,"('wondering', 'decided')",1
22825,"('decided', 'give')",1
22826,"('another', 'chance,ordered')",1
22827,"('chance,ordered', 'two')",1
22828,"('two', 'wraps')",1
22829,"('wraps', 'line')",1
22830,"('line', 'specifically')",1
22831,"('specifically', 'asked')",1
22832,"('asked', 'ham')",1
22833,"('ham', 'italian')",1
22834,"('italian', 'one')",1
22835,"('one', 'disappointed')",1
22836,"('disappointed', 'see')",1
22837,"('see', 'put')",1
22838,"('put', 'lots')",1
22839,"('lots', 'ham')",1
22840,"('ham', 'wrap')",1
22841,"('wrap', 'woman')",1
22842,"('woman', 'working')",1
22843,"('working', 'counter')",1
22844,"('counter', 'sweating')",1
22845,"('sweating', 'much')",1
22846,"('much', 'afraid')",1
22847,"('afraid', 'sweat')",1
22848,"('sweat', 'dripping')",1
22849,"('dripping', 'onto')",1
22850,"('onto', 'food')",1
22851,"('gross', 'going')",1
22852,"('going', 'back,thought')",1
22853,"('back,thought', 'subways')",1
22854,"('subways', 'supposed')",1
22855,"('supposed', 'fresh')",1
22856,"('ingredients', 'salad')",1
22857,"('salad', 'wilted')",1
22858,"('lettuce', 'eat')",1
22859,"('eat', 'usually')",1
22860,"('usually', 'subway')",1
22861,"('subway', 'salads')",1
22862,"('salads', 'good')",1
22863,"('good', 'veggies')",1
22864,"('veggies', 'salad')",1
22865,"('salad', 'looked')",1
22866,"('looked', 'tasted')",1
22867,"('like', 'sat')",1
22868,"('sat', 'refrigerator')",1
22869,"('refrigerator', 'couple')",1
22870,"('couple', 'days,usually')",1
22871,"('days,usually', 'pretty')",1
22872,"('subway', 'refuse')",1
22873,"('refuse', 'serve')",1
22874,"('serve', 'water')",1
22875,"('water', 'today')",1
22876,"('today', 'wanted')",1
22877,"('wanted', 'force')",1
22878,"('force', 'buy')",1
22879,"('buy', 'drink')",1
22880,"('drink', 'get')",1
22881,"('get', 'tap')",1
22882,"('tap', 'water,restaurant')",1
22883,"('water,restaurant', 'clean')",1
22884,"('clean', 'speedy')",1
22885,"('speedy', 'efficient')",1
22886,"('efficient', 'the')",1
22887,"('artist', 'distant')",1
22888,"('distant', 'unsupportive')",1
22889,"('unsupportive', 'works')",1
22890,"('works', 'subway')",1
22891,"('subway', 'walmart')",1
22892,"('walmart', ""that's"")",1
22893,"(""that's"", 'understandable')",1
22894,"('understandable', 'sandwich')",1
22895,"('sandwich', 'devastatingly')",1
22896,"('devastatingly', 'underwhelming')",1
22897,"('underwhelming', 'fragrantly')",1
22898,"('fragrantly', 'fetid')",1
22899,"('fetid', 'despite')",1
22900,"('despite', 'using')",1
22901,"('using', 'fresh')",1
22902,"('ingredients', 'excellent')",1
22903,"('excellent', 'preparation')",1
22904,"('preparation', 'i')",1
22905,"('know', 'fault')",1
22906,"('fault', 'franchisee')",1
22907,"('franchisee', 'corporate')",1
22908,"('corporate', 'decisions')",1
22909,"('decisions', 'enforced')",1
22910,"('enforced', 'profit')",1
22911,"('profit', 'margin')",1
22912,"('margin', 'generous')",1
22913,"('generous', 'but')",1
22914,"('but', 'new')",1
22915,"('new', 'corned')",1
22916,"('beef', 'rueben')",1
22917,"('rueben', 'tastes')",1
22918,"('like', 'feet')",1
22919,"('feet', 'i')",1
22920,"('i', 'followed')",1
22921,"('followed', 'recommendations:')",1
22922,"('recommendations:', 'eye')",1
22923,"('eye', 'bread')",1
22924,"('bread', 'toasted')",1
22925,"('toasted', 'sauerkraut')",1
22926,"('sauerkraut', 'thousand')",1
22927,"('island', 'additions')",1
22928,"('additions', 'know')",1
22929,"('know', 'rye')",1
22930,"('rye', 'bread')",1
22931,"('bread', 'smell')",1
22932,"('smell', 'little')",1
22933,"('little', 'boggy')",1
22934,"('boggy', 'sauerkraut')",1
22935,"('sauerkraut', 'pungent')",1
22936,"('pungent', 'tang')",1
22937,"('tang', 'corned')",1
22938,"('beef', 'salty')",1
22939,"('salty', 'af')",1
22940,"('af', 'thousand')",1
22941,"('island', 'sweet')",1
22942,"('sweet', 'flavors')",1
22943,"('flavors', 'supposed')",1
22944,"('supposed', 'blend')",1
22945,"('blend', 'ensemble')",1
22946,"('ensemble', 'cast')",1
22947,"('cast', 'savory-sweet-crisp-pungent')",1
22948,"('savory-sweet-crisp-pungent', 'goodness')",1
22949,"('goodness', 'pubs')",1
22950,"('pubs', 'relied')",1
22951,"('relied', 'generations')",1
22952,"('generations', 'supposed')",1
22953,"('supposed', 'sulk')",1
22954,"('sulk', 'peaty')",1
22955,"('peaty', 'wheat')",1
22956,"('bread', 'moist')",1
22957,"('moist', 'lunch')",1
22958,"('lunch', 'meat')",1
22959,"('meat', 'albino')",1
22960,"('albino', 'pickled')",1
22961,"('pickled', 'lettuce')",1
22962,"('lettuce', 'pouting')",1
22963,"('pouting', 'real')",1
22964,"('real', 'restaurant')",1
22965,"('restaurant', 'none')",1
22966,"('none', '""ingredients""')",1
22967,"('""ingredients""', 'stood')",1
22968,"('stood', 'called')",1
22969,"('called', '""food""')",1
22970,"('""food""', 'hungry')",1
22971,"('hungry', 'gave')",1
22972,"('gave', 'best')",1
22973,"('best', 'attitude')",1
22974,"('attitude', 'damndable')",1
22975,"('damndable', 'tragedy,place')",1
22976,"('tragedy,place', 'although')",1
22977,"('although', 'slightly')",1
22978,"('slightly', 'pricier')",1
22979,"('pricier', 'blows')",1
22980,"('blows', 'subway')",1
22981,"('subway', 'water')",1
22982,"('water', 'absolutely')",1
22983,"('hot', 'subs,usually')",1
22984,"('subs,usually', 'love')",1
22985,"('never', 'complain')",1
22986,"('complain', 'always')",1
22987,"('thing', 'time')",1
22988,"('experience', 'understaffed')",1
22989,"('understaffed', 'took')",1
22990,"('took', 'forever')",1
22991,"('food', 'handed')",1
22992,"('handed', 'sandwhich')",1
22993,"('sandwhich', 'felt')",1
22994,"('felt', 'light')",1
22995,"('light', 'air')",1
22996,"('air', 'hardly')",1
22997,"('hardly', 'meat')",1
22998,"('meat', 'sandwhich')",1
22999,"('sandwhich', 'top')",1
23000,"('top', 'bread')",1
23001,"('stale', 'hard,greeted')",1
23002,"('hard,greeted', 'entered')",1
23003,"('entered', 'good')",1
23004,"('good', '$6')",1
23005,"('$6', 'salad')",1
23006,"('salad', 'looks')",1
23007,"('like', 'side')",1
23008,"('side', 'salad')",1
23009,"('salad', 'get')",1
23010,"('get', 'dinner')",1
23011,"('dinner', 'young')",1
23012,"('lady', 'counted')",1
23013,"('counted', 'tomato')",1
23014,"('tomato', 'pepper')",1
23015,"('pepper', 'cucumber')",1
23016,"('cucumber', 'etc')",1
23017,"('etc', 'least')",1
23018,"('least', 'asked')",1
23019,"('double', 'chicken')",1
23020,"('chicken', 'got')",1
23021,"('got', 'substance')",1
23022,"('substance', 'bowl')",1
23023,"('bowl', 'horrible')",1
23024,"('horrible', 'salads')",1
23025,"('salads', 'gotten')",1
23026,"('gotten', 'much')",1
23027,"('much', 'smaller')",1
23028,"('smaller', 'worse')",1
23029,"('worse', 'chop')",1
23030,"('chop', 'everything')",1
23031,"('everything', 'swallow')",1
23032,"('swallow', 'without')",1
23033,"('without', 'chewing')",1
23034,"('chewing', 'guess')",1
23035,"('guess', ""that's"")",1
23036,"(""that's"", 'great')",1
23037,"('great', 'choke')",1
23038,"('choke', 'damn,stars')",1
23039,"('damn,stars', 'option')",1
23040,"('option', 'would')",1
23041,"('use', 'ended')",1
23042,"('eating', 'manager/drive')",1
23043,"('manager/drive', 'thru')",1
23044,"('thru', 'associate')",1
23045,"('associate', 'called')",1
23046,"('called', 'husband')",1
23047,"('husband', 'f***ing')",1
23048,"('f***ing', 'idiot')",1
23049,"('idiot', 'speaker')",1
23050,"('speaker', 'daughter')",1
23051,"('daughter', 'car')",1
23052,"('car', 'heading')",1
23053,"('heading', 'port')",1
23054,"('subs', 'without')",1
23055,"('without', 'side')",1
23056,"('side', 'order')",1
23057,"('order', 'verbal')",1
23058,"('verbal', 'abuse')",1
23059,"('abuse', 'attitude')",1
23060,"('attitude', 'i')",1
23061,"('else', 'unless')",1
23062,"('unless', 'like')",1
23063,"('like', 'abused')",1
23064,"('abused', 'sandwich')",1
23065,"('sandwich', ""maker,i've"")",1
23066,"(""maker,i've"", 'stopped')",1
23067,"('time', 'two')",1
23068,"('two', 'breakfast')",1
23069,"('breakfast', 'times')",1
23070,"('times', 'one')",1
23071,"('one', ""i'm"")",1
23072,"('place', 'works')",1
23073,"('works', 'quick')",1
23074,"('meal', 'location')",1
23075,"('really', 'strike')",1
23076,"('strike', 'better')",1
23077,"('ever', 'okay')",1
23078,"('okay', 'may')",1
23079,"('may', 'stop')",1
23080,"('stop', 'sometime,5')",1
23081,"('sometime,5', '6')",1
23082,"('6', 'people')",1
23083,"('counter', '3')",1
23084,"('3', 'us')",1
23085,"('ordering', 'first')",1
23086,"('said', '""good')",1
23087,"('""good', 'morning""')",1
23088,"('morning""', '(@')",1
23089,"('(@', '2')",1
23090,"('2', 'pm)')",1
23091,"('pm)', 'one')",1
23092,"('question', 'next')",1
23093,"('guy', 'would')",1
23094,"('would', 'flip')",1
23095,"('flip', 'around')",1
23096,"('around', '&')",1
23097,"('&', 'fill')",1
23098,"('fill', 'request')",1
23099,"('request', 'confusing')",1
23100,"('confusing', ""they're"")",1
23101,"(""they're"", 'either')",1
23102,"('either', 'best')",1
23103,"('best', 'team')",1
23104,"('team', 'together')",1
23105,"('together', 'need')",1
23106,"('need', 'coffee')",1
23107,"('coffee', '2pm')",1
23108,"('2pm', 'lol')",1
23109,"('lol', 'clean')",1
23110,"('friendly', '(all')",1
23111,"('(all', 'personalities)')",1
23112,"('personalities)', '&')",1
23113,"('&', 'outdoor')",1
23114,"('outdoor', 'seating')",1
23115,"('seating', 'no')",1
23116,"('no', 'trash')",1
23117,"('trash', 'outside,really')",1
23118,"('outside,really', 'wanted')",1
23119,"('location', '5-stars')",1
23120,"('5-stars', 'went')",1
23121,"('went', 'last')",1
23122,"('night', 'ordered')",1
23123,"('ordered', 'giant')",1
23124,"('giant', 'steak')",1
23125,"('cheese', '(planned')",1
23126,"('(planned', 'eating')",1
23127,"('eating', 'half')",1
23128,"('half', 'today)')",1
23129,"('today)', 'the')",1
23130,"('restaurant', 'appears')",1
23131,"('appears', 'clean')",1
23132,"('nice', 'seemed')",1
23133,"('interested', 'customers')",1
23134,"('customers', 'seemed')",1
23135,"('seemed', 'pretty')",1
23136,"('busy', 'feel')",1
23137,"('feel', 'bad')",1
23138,"('bad', 'giving')",1
23139,"('giving', '2stars')",1
23140,"('2stars', 'night')",1
23141,"('night', 'stomach')",1
23142,"('stomach', 'gave')",1
23143,"('gave', 'issues')",1
23144,"('issues', 'finally')",1
23145,"('finally', 'woke')",1
23146,"('woke', 'cold')",1
23147,"('cold', 'body')",1
23148,"('body', 'felt')",1
23149,"('felt', 'sore')",1
23150,"('sore', 'nearly')",1
23151,"('nearly', 'passed')",1
23152,"('passed', 'walking')",1
23153,"('walking', 'target')",1
23154,"('target', 'afternoon')",1
23155,"('afternoon', 'sealed')",1
23156,"('sealed', 'guess')",1
23157,"('guess', 'finally')",1
23158,"('finally', 'threw')",1
23159,"('threw', 'draped')",1
23160,"('draped', 'blanket')",1
23161,"('blanket', 'freezing')",1
23162,"('freezing', 'food')",1
23163,"('poisoning', 'i')",1
23164,"('i', 'maybe')",1
23165,"('maybe', 'return')",1
23166,"('return', 'future')",1
23167,"('future', ""i'm"")",1
23168,"('going', 'avoid')",1
23169,"('avoid', 'cooked')",1
23170,"('cooked', 'subs')",1
23171,"('like', 'steak')",1
23172,"('cheese', 'awhile')",1
23173,"('awhile', ""here's"")",1
23174,"(""here's"", 'hoping')",1
23175,"('hoping', 'lasts')",1
23176,"('lasts', '24')",1
23177,"('24', 'hours,eaten')",1
23178,"('hours,eaten', '3')",1
23179,"('times', 'location')",1
23180,"('location', 'awesome')",1
23181,"('subs', 'top')",1
23182,"('notch', 'tonight')",1
23183,"('tonight', 'free')",1
23184,"('free', 'roast')",1
23185,"('beef', 'provolone')",1
23186,"('provolone', 'sub')",1
23187,"('sub', 'best')",1
23188,"('best', 'roast')",1
23189,"('beef', 'long')",1
23190,"('time', ""can't"")",1
23191,"('beat', 'jersey')",1
23192,"('mikes', 'subs')",1
23193,"('subs', 'fl,location')",1
23194,"('fl,location', 'clean')",1
23195,"('fresh', 'offer')",1
23196,"('offer', 'military')",1
23197,"('discount', 'would')",1
23198,"('location', 'anyone,really')",1
23199,"('anyone,really', 'friendly')",1
23200,"('vegetables', ""can't"")",1
23201,"(""can't"", 'always')",1
23202,"('count', 'subways')",1
23203,"('subways', 'generous')",1
23204,"('generous', 'portions')",1
23205,"('portions', 'add')",1
23206,"('add', 'clean,like')",1
23207,"('clean,like', 'subway')",1
23208,"('subway', 'pick')",1
23209,"('pick', 'stuff')",1
23210,"('stuff', 'put')",1
23211,"('sandwich', 'well')",1
23212,"('well', ""that's"")",1
23213,"('however', 'bread')",1
23214,"('fresh', 'nice')",1
23215,"('nice', 'subways')",1
23216,"('subways', 'got')",1
23217,"('home', 'found')",1
23218,"('found', 'used')",1
23219,"('used', 'old')",1
23220,"('bread', 'reason')",1
23221,"('4', 'star')",1
23222,"('star', 'instead')",1
23223,"('instead', 'five')",1
23224,"('five', 'try')",1
23225,"('try', 'sell')",1
23226,"('sell', 'everything')",1
23227,"('everything', 'know')",1
23228,"('know', 'job')",1
23229,"('job', 'make')",1
23230,"('make', 'ton')",1
23231,"('ton', 'money')",1
23232,"('money', 'making')",1
23233,"('making', 'combo')",1
23234,"('combo', 'adding')",1
23235,"('adding', 'double')",1
23236,"('double', 'meat,probably')",1
23237,"('meat,probably', 'go')",1
23238,"('one', 'terrible')",1
23239,"('service', 'two')",1
23240,"('working', 'care')",1
23241,"('customer', 'kept')",1
23242,"('complaining', 'every')",1
23243,"('time', 'someone')",1
23244,"('someone', 'came')",1
23245,"('came', 'order')",1
23246,"('order', 'something')",1
23247,"('always', 'strange')",1
23248,"('strange', 'requests')",1
23249,"('requests', 'sandwiches')",1
23250,"('sandwiches', 'cmon')",1
23251,"('cmon', 'people')",1
23252,"('people', 'get')",1
23253,"('get', 'paid,1')",1
23254,"('paid,1', 'employee')",1
23255,"('working', 'efficient')",1
23256,"('efficient', 'taking')",1
23257,"('taking', 'orders')",1
23258,"('orders', 'making')",1
23259,"('sandwich', 'walked')",1
23260,"('walked', 'ring')",1
23261,"('ring', 'customers')",1
23262,"('customers', 'wait')",1
23263,"('line', 'forever,many')",1
23264,"('forever,many', 'years')",1
23265,"('years', 'cold')",1
23266,"('cut', 'combos')",1
23267,"('combos', '(my')",1
23268,"('(my', 'favorite)')",1
23269,"('favorite)', 'subway')",1
23270,"('subway', 'sub')",1
23271,"('gotten', 'subway')",1
23272,"('subway', 'disappointing')",1
23273,"('disappointing', 'think')",1
23274,"('think', 'stale')",1
23275,"('bread', 'endear')",1
23276,"('endear', 'many')",1
23277,"('many', 'customers')",1
