,bigrams,counts
10561,"('sandwiches', 'exactly')",1
10562,"('exactly', 'right')",1
10563,"('right', 'sadly')",1
10564,"('sadly', 'this')",1
10565,"('case', 'in')",1
10566,"('food', 'plus')",1
10567,"('was', 'surprisingly')",1
10568,"('surprisingly', 'clean')",1
10569,"('clean', '-')",1
10570,"('like', 'hospital')",1
10571,"('hospital', 'clean')",1
10572,"('but', 'cleaner')",1
10573,"('than', '95%')",1
10574,"('places', ""i've"")",1
10575,"('courteous', 'which')",1
10576,"('which', 'again')",1
10577,"('again', 'is')",1
10578,"('more', 'uncommon')",1
10579,"('uncommon', 'these')",1
10580,"('these', 'days,subways')",1
10581,"('days,subways', 'are')",1
10582,"('a', 'cheap')",1
10583,"('cheap', 'and')",1
10584,"('easy', 'way')",1
10585,"('eat', 'healthy')",1
10586,"('healthy', ""they're"")",1
10587,"('like', '300')",1
10588,"('300', 'calories')",1
10589,"('calories', 'and')",1
10590,"('and', '300')",1
10591,"('300', 'for')",1
10592,"('sub', 'it')",1
10593,"(""doesn't"", 'taste')",1
10594,"('eat', 'on')",1
10595,"('the', 'road,great')",1
10596,"('road,great', 'subway')",1
10597,"('location', ""that's"")",1
10598,"('always', 'busy')",1
10599,"('they', 'held')",1
10600,"('held', 'tight')",1
10601,"('tight', 'even')",1
10602,"('after', 'wawa')",1
10603,"('wawa', 'across')",1
10604,"('street', 'started')",1
10605,"('started', 'their')",1
10606,"('their', 'hoagies')",1
10607,"('hoagies', 'years')",1
10608,"('and', 'years')",1
10609,"('ago', 'at')",1
10610,"('at', 'in')",1
10611,"('my', 'kid')",1
10612,"('kid', 'today')",1
10613,"('no', 'dirty')",1
10614,"('dirty', 'tables')",1
10615,"('tables', 'drink')",1
10616,"('no', 'complaints,i')",1
10617,"('complaints,i', 'love')",1
10618,"('and', 'want')",1
10619,"('to', 'strike')",1
10620,"('strike', 'up')",1
10621,"('a', 'sincere')",1
10622,"('sincere', 'conversation')",1
10623,"('plus', 'that')",1
10624,"('giant', 'club')",1
10625,"('giant', 'big')",1
10626,"('kahuna', 'cheese')",1
10627,"('steak', 'for')",1
10628,"('hot', 'sub,sandwich')",1
10629,"('sub,sandwich', 'on')",1
10630,"('wednesday', 'am')",1
10631,"('am', 'was')",1
10632,"('never', 'buy')",1
10633,"('cookie', 'from')",1
10634,"('walmart', 'at')",1
10635,"('at', 'wetmore')",1
10636,"('wetmore', 'and')",1
10637,"('first', 'ave')",1
10638,"('ave', 'cookie')",1
10639,"('the', 'thing')",1
10640,"('thing', 'and')",1
10641,"('the', 'single')",1
10642,"('single', 'attendant')",1
10643,"('attendant', 'i')",1
10644,"('her', 'not')",1
10645,"('not', 'telling')",1
10646,"('were', 'hockey')",1
10647,"('hockey', 'pucks-she')",1
10648,"('pucks-she', 'said')",1
10649,"('said', 'sorry')",1
10650,"('sorry', 'about')",1
10651,"('to', 'refund')",1
10652,"('refund', 'my')",1
10653,"('money', 'or')",1
10654,"('a', 'replacement')",1
10655,"('replacement', 'for')",1
10656,"('saw', 'i')",1
10657,"('was', 'angry')",1
10658,"('angry', 'and')",1
10659,"('to', 'replace')",1
10660,"('replace', 'my')",1
10661,"('my', 'cookie')",1
10662,"('cookie', 'eventually')",1
10663,"('eventually', 'ask')",1
10664,"('ask', 'before')",1
10665,"('you', 'buy,the')",1
10666,"('buy,the', 'positive')",1
10667,"('positive', 'is')",1
10668,"('clean', 'unfortunately')",1
10669,"('unfortunately', 'the')",1
10670,"('and', 'way')",1
10671,"('way', 'overpriced')",1
10672,"('overpriced', 'almost')",1
10673,"('almost', '$8')",1
10674,"('$8', 'for')",1
10675,"('footlong', 'spicy')",1
10676,"('italian', 'the')",1
10677,"('bread', 'used')",1
10678,"('be', 'pretty')",1
10679,"('tasty', 'in')",1
10680,"('not', 'anymore')",1
10681,"('anymore', 'for')",1
10682,"('price', 'paid')",1
10683,"('paid', 'go')",1
10684,"('deli', 'and')",1
10685,"('get', 'value')",1
10686,"('value', 'for')",1
10687,"('be', 'back,worst')",1
10688,"('back,worst', 'subway')",1
10689,"('ever', 'horrible')",1
10690,"('was', 'overcharged')",1
10691,"('overcharged', 'so')",1
10692,"('so', 'got')",1
10693,"('got', '3')",1
10694,"('3', 'free')",1
10695,"('free', 'coupons')",1
10696,"('coupons', 'then')",1
10697,"('then', 'came')",1
10698,"('use', 'coupons')",1
10699,"('had', 'made')",1
10700,"('coupons', 'myself')",1
10701,"('myself', '(they')",1
10702,"('(they', 'were')",1
10703,"('were', 'genuine')",1
10704,"('genuine', 'subway')",1
10705,"('subway', 'coupons)')",1
10706,"('coupons)', 'and')",1
10707,"('me', '25')",1
10708,"('min', 'to')",1
10709,"('food', 'horrible')",1
10710,"('horrible', 'so')",1
10711,"('choose', 'from,the')",1
10712,"('from,the', 'best')",1
10713,"('subway', 'once')",1
10714,"('you', 'figure')",1
10715,"('the', 'superior')",1
10716,"('superior', 'factor')",1
10717,"('factor', 'in')",1
10718,"('my', 'decision')",1
10719,"('decision', 'to')",1
10720,"('give', '4')",1
10721,"('subway', 'prevents')",1
10722,"('prevents', 'me')",1
10723,"('from', 'giving')",1
10724,"('stars', 'use')",1
10725,"('when', 'your')",1
10726,"('is', 'complete')",1
10727,"('complete', 'save')",1
10728,"('order', 'under')",1
10729,"('under', 'your')",1
10730,"('your', 'phone')",1
10731,"('number', 'you')",1
10732,"('get', 'texts')",1
10733,"('texts', 'or')",1
10734,"('or', 'alerts')",1
10735,"('alerts', 'at')",1
10736,"('want', 'them')",1
10737,"('them', 'when')",1
10738,"('back', 'though')",1
10739,"('to', 'retrieve')",1
10740,"('retrieve', 'my')",1
10741,"('last', 'order')",1
10742,"('order', 'sparing')",1
10743,"('sparing', 'me')",1
10744,"('long', 'list')",1
10745,"('nothing', 'bad')",1
10746,"('but', 'nothing')",1
10747,"('nothing', 'extraordinary')",1
10748,"('extraordinary', 'from')",1
10749,"('staff', 'but')",1
10750,"('but', 'again')",1
10751,"('is', 'awsome')",1
10752,"('awsome', 'hopefully')",1
10753,"('hopefully', 'this')",1
10754,"('does', 'well')",1
10755,"('gets', 'copied')",1
10756,"('copied', 'in')",1
10757,"('future', 'the')",1
10758,"('ordering', 'method')",1
10759,"('method', 'is')",1
10760,"('a', 'touchscreen')",1
10761,"('touchscreen', 'with')",1
10762,"('toppings', 'being')",1
10763,"('being', 'listed')",1
10764,"('listed', 'as')",1
10765,"('as', 'less')",1
10766,"('less', 'normal')",1
10767,"('this', 'helps')",1
10768,"('helps', 'so')",1
10769,"('any', 'verbal')",1
10770,"('verbal', 'communication')",1
10771,"('communication', 'issues')",1
10772,"('issues', 'now')",1
10773,"('dozen', 'or')",1
10774,"('more', 'times')",1
10775,"('times', 'with')",1
10776,"('no', 'mistakes')",1
10777,"('mistakes', 'to')",1
10778,"('or', 'excessive')",1
10779,"('excessive', 'waits,why')",1
10780,"('waits,why', '4')",1
10781,"('firehouse', ""let's"")",1
10782,"(""let's"", 'get')",1
10783,"('get', 'that')",1
10784,"('and', 'away')",1
10785,"('away', 'better')",1
10786,"('sub', 'alternatives')",1
10787,"('alternatives', 'meatball')",1
10788,"('usually', 'my')",1
10789,"('to', 'choice')",1
10790,"('choice', 'but')",1
10791,"('my', 'youngest')",1
10792,"('youngest', 'ham')",1
10793,"('cheese', 'today')",1
10794,"('impressed', 'a/c')",1
10795,"('a/c', 'is')",1
10796,"('working', 'great')",1
10797,"('great', '(was')",1
10798,"('(was', 'not')",1
10799,"('not', 'when')",1
10800,"('got', 'open)')",1
10801,"('open)', 'staff')",1
10802,"('is', 'young')",1
10803,"('young', 'but')",1
10804,"('but', 'friendly')",1
10805,"('doing', 'great')",1
10806,"('great', 'at')",1
10807,"('at', 'community')",1
10808,"('community', 'events')",1
10809,"('events', 'already')",1
10810,"('already', 'give')",1
10811,"('a', 'try,this')",1
10812,"('try,this', 'firehouse')",1
10813,"('firehouse', 'has')",1
10814,"('has', 'fast')",1
10815,"('sub', '(pictured)')",1
10816,"('(pictured)', 'the')",1
10817,"('meatballs', 'are')",1
10818,"('and', 'homemade')",1
10819,"('homemade', 'tasting')",1
10820,"('tasting', 'it')",1
10821,"('is', 'smothered')",1
10822,"('smothered', 'in')",1
10823,"('in', 'spices')",1
10824,"('spices', 'and')",1
10825,"('then', 'baked')",1
10826,"('baked', 'for')",1
10827,"('for', 'perfection')",1
10828,"('perfection', 'i')",1
10829,"('recommend', 'getting')",1
10830,"('fountain', 'soda')",1
10831,"('soda', 'as')",1
10832,"('soda', 'machines')",1
10833,"('have', 'hundreds')",1
10834,"('hundreds', 'of')",1
10835,"('choices', 'there')",1
10836,"('20', 'soda')",1
10837,"('soda', 'brands')",1
10838,"('brands', 'to')",1
10839,"('from', '(coke')",1
10840,"('(coke', 'diet')",1
10841,"('diet', 'coke')",1
10842,"('coke', 'mellow')",1
10843,"('yellow', 'dasani')",1
10844,"('dasani', 'minute')",1
10845,"('minute', 'maid')",1
10846,"('maid', 'lemonade')",1
10847,"('lemonade', 'sprite')",1
10848,"('sprite', 'etc)')",1
10849,"('etc)', 'then')",1
10850,"('add', 'different')",1
10851,"('different', 'flavors')",1
10852,"('flavors', 'to')",1
10853,"('main', 'soda')",1
10854,"('soda', 'choice')",1
10855,"('choice', 'i')",1
10856,"('like', 'grape')",1
10857,"('grape', 'or')",1
10858,"('or', 'orange')",1
10859,"('orange', 'mellow')",1
10860,"('yellow', 'or')",1
10861,"('or', 'sprite,came')",1
10862,"('sprite,came', 'back')",1
10863,"('back', 'again')",1
10864,"('dinner', 'today')",1
10865,"('because', 'cravings')",1
10866,"('cravings', 'and')",1
10867,"('store', 'operator')",1
10868,"('operator', 'again')",1
10869,"('again', 'micah')",1
10870,"('micah', 'we')",1
10871,"('great', 'chat')",1
10872,"('chat', 'and')",1
10873,"('my', 'gluten')",1
10874,"('sandwiches', 'perfectly')",1
10875,"('perfectly', 'i')",1
10876,"('this', 'being')",1
10877,"('regular', 'occurrence,this')",1
10878,"('occurrence,this', 'place')",1
10879,"('consistent', 'always')",1
10880,"('gets', 'my')",1
10881,"('my', 'call')",1
10882,"('right', ""i've"")",1
10883,"('if', 'wawa')",1
10884,"('wawa', 'is')",1
10885,"('is', 'down')",1
10886,"('street', ""mike's"")",1
10887,"('better', 'the')",1
10888,"('steak', 'is')",1
10889,"('suggest', 'trying')",1
10890,"('trying', 'it')",1
10891,"('weather', 'is')",1
10892,"('good', 'sit')",1
10893,"('sit', 'outside')",1
10894,"('your', 'sub,jimmy')",1
10895,"('sub,jimmy', 'johns')",1
10896,"('business', 'concept')",1
10897,"('concept', 'is')",1
10898,"('awesome', 'delicious')",1
10899,"('delicious', 'simple')",1
10900,"('simple', 'food')",1
10901,"(""won't"", 'find')",1
10902,"('find', 'any')",1
10903,"('that', 'with')",1
10904,"('simple', 'off-the-menu')",1
10905,"('off-the-menu', 'sandwich')",1
10906,"('one', 'alteration')",1
10907,"('alteration', 'no')",1
10908,"('tomatoes', 'at')",1
10909,"('at', '1:45pm')",1
10910,"('even', 'see')",1
10911,"('guy', 'until')",1
10912,"('until', 'an')",1
10913,"('later', 'this')",1
10914,"('this', 'might')",1
10915,"('be', 'understandable')",1
10916,"('understandable', 'if')",1
10917,"('i', 'lived')",1
10918,"('lived', 'far')",1
10919,"('far', 'away')",1
10920,"('away', 'or')",1
10921,"('or', 'somewhere')",1
10922,"('somewhere', 'that')",1
10923,"('live', 'literally')",1
10924,"('literally', '4')",1
10925,"('4', 'blocks')",1
10926,"('street', 'near')",1
10927,"('near', ""bailey's"")",1
10928,"(""bailey's"", 'range')",1
10929,"('range', 'i')",1
10930,"('gone', 'into')",1
10931,"('into', ""bailey's"")",1
10932,"(""bailey's"", 'and')",1
10933,"('and', 'eaten')",1
10934,"('eaten', 'an')",1
10935,"('an', 'entire')",1
10936,"('entire', 'delicious')",1
10937,"('bring', 'me')",1
10938,"('actually', 'recommend')",1
10939,"('recommend', 'that')",1
10940,"('that', 'as')",1
10941,"('an', 'option')",1
10942,"('option', 'instead')",1
10943,"('instead', 'when')",1
10944,"('after', '30+')",1
10945,"('30+', 'minutes')",1
10946,"('for', '""freaky')",1
10947,"('phone', 'blatantly')",1
10948,"('blatantly', 'lied')",1
10949,"('lied', 'to')",1
10950,"('and', 'stated')",1
10951,"('stated', 'that')",1
10952,"('that', '""we\'ve')",1
10953,"('""we\'ve', 'been')",1
10954,"('been', 'calling')",1
10955,"('calling', 'you""')",1
10956,"('you""', 'to')",1
10957,"('me', 'know')",1
10958,"('driver', 'was')",1
10959,"('was', 'somehow')",1
10960,"('somehow', 'nearby')",1
10961,"('nearby', 'i')",1
10962,"('been', 'carrying')",1
10963,"('carrying', 'my')",1
10964,"('my', 'phone')",1
10965,"('phone', 'with')",1
10966,"('me', 'since')",1
10967,"('ordered', 'to')",1
10968,"(""i'd"", 'hear')",1
10969,"('hear', 'it')",1
10970,"(""hadn't"", 'received')",1
10971,"('single', 'phone')",1
10972,"('call', 'since')",1
10973,"('my', 'order;')",1
10974,"('order;', 'i')",1
10975,"('i', 'mentioned')",1
10976,"('mentioned', 'this')",1
10977,"('she', 'played')",1
10978,"('played', 'it')",1
10979,"('off', 'saying')",1
10980,"('was', '""out')",1
10981,"('""out', 'for')",1
10982,"('for', 'delivery""')",1
10983,"('delivery""', 'and')",1
10984,"('it', 'soon')",1
10985,"('soon', 'it')",1
10986,"('took', 'another')",1
10987,"('another', '20+')",1
10988,"('20+', 'minutes')",1
10989,"('guy', 'whom')",1
10990,"('whom', 'i')",1
10991,"('our', 'lobby')",1
10992,"('lobby', 'when')",1
10993,"('guy', 'apologized')",1
10994,"('the', 'delay')",1
10995,"('delay', 'but')",1
10996,"('but', 'offered')",1
10997,"('offered', 'nothing')",1
10998,"('no', 'receipt')",1
10999,"('receipt', 'attached')",1
11000,"('been', 'dropped')",1
11001,"('dropped', 'on')",1
11002,"('the', 'ground')",1
11003,"('ground', 'and')",1
11004,"('and', 'stepped')",1
11005,"('stepped', 'on')",1
11006,"('top', 'everything')",1
11007,"('everything', 'off')",1
11008,"('off', 'they')",1
11009,"('sandwich', ""weren't"")",1
11010,"(""weren't"", 'right')",1
11011,"('right', 'sure')",1
11012,"(""didn't"", 'put')",1
11013,"('any', 'tomatoes')",1
11014,"('on', 'there')",1
11015,"('there', 'like')",1
11016,"('asked', 'but')",1
11017,"('missing', 'onions')",1
11018,"('onions', 'oregano')",1
11019,"('oregano', 'and')",1
11020,"('italian', 'vinaigrette')",1
11021,"('vinaigrette', 'so')",1
11022,"(""i'm"", 'left')",1
11023,"('a', 'skimpy')",1
11024,"('skimpy', 'portion')",1
11025,"('cheese', 'dressed')",1
11026,"('with', 'limp')",1
11027,"('limp', 'sad')",1
11028,"('sad', 'lettuce')",1
11029,"('lettuce', 'this')",1
11030,"('is', 'obviously')",1
11031,"('obviously', 'very')",1
11032,"('very', 'understaffed')",1
11033,"('understaffed', 'if')",1
11034,"('takes', 'them')",1
11035,"('them', 'more')",1
11036,"('than', 'an')",1
11037,"('to', 'delivery')",1
11038,"('delivery', 'a')",1
11039,"('is', 'clear')",1
11040,"('have', 'are')",1
11041,"('are', 'poorly')",1
11042,"('poorly', 'trained')",1
11043,"('trained', 'especially')",1
11044,"('they', 'condone')",1
11045,"('condone', 'lying')",1
11046,"('lying', 'to')",1
11047,"('customers', 'about')",1
11048,"('the', 'status')",1
11049,"('status', 'of')",1
11050,"('order', 'save')",1
11051,"('places', 'nearby')",1
11052,"('nearby', 'or')",1
11053,"('to', 'sauce')",1
11054,"('side', 'or')",1
11055,"('or', 'even')",1
11056,"('even', 'any')",1
11057,"('the', 'restaurants')",1
11058,"('on', 'wash')",1
11059,"('wash', 'ave')",1
11060,"('ave', 'this')",1
11061,"('place', ""isn't"")",1
11062,"('worth', 'your')",1
11063,"('or', 'your')",1
11064,"('your', 'frustration,extremely')",1
11065,"('frustration,extremely', 'slow')",1
11066,"('slow', 'went')",1
11067,"('other', 'night')",1
11068,"('some', 'sandwiches')",1
11069,"('sandwiches', '15')",1
11070,"('they', 'closed')",1
11071,"('locked', 'the')",1
11072,"('man', 'that')",1
11073,"('that', 'open')",1
11074,"('door', 'said')",1
11075,"('the', 'grills')",1
11076,"('grills', 'were')",1
11077,"('all', 'shut')",1
11078,"('away', 'closing')",1
11079,"('time', ""that's"")",1
11080,"('you', 'turn')",1
11081,"('grill', 'not')",1
11082,"('not', '15')",1
11083,"('15', 'to')",1
11084,"('to', '30')",1
11085,"('anything', ',this')",1
11086,"(',this', 'subway')",1
11087,"('thru', 'has')",1
11088,"('a', 'electronic')",1
11089,"('electronic', 'ordering')",1
11090,"('ordering', 'screen')",1
11091,"('screen', 'which')",1
11092,"('hours', 'cleanest')",1
11093,"('cleanest', 'fast')",1
11094,"('in', 'honestly')",1
11095,"('honestly', 'sandwich')",1
11096,"('as', 'ever')",1
11097,"('ever', 'if')",1
11098,"('want', 'good')",1
11099,"(""that's"", 'limited')",1
11100,"('to', 'choices')",1
11101,"('choices', 'go')",1
11102,"('go', 'here,love')",1
11103,"('here,love', 'it')",1
11104,"('be', 'healthier')",1
11105,"('healthier', 'the')",1
11106,"('awesome', 'thick')",1
11107,"('thick', 'sliced')",1
11108,"('sliced', 'sandwich')",1
11109,"('sandwich', 'wheat')",1
11110,"('wheat', 'not')",1
11111,"('a', 'hogie')",1
11112,"('hogie', 'style,well')",1
11113,"('style,well', 'for')",1
11114,"('starters', ""don'tevergohere"")",1
11115,"(""don'tevergohere"", 'i')",1
11116,"('say', '""i\'ll')",1
11117,"('""i\'ll', 'give')",1
11118,"('another', 'chance""')",1
11119,"('chance""', 'well')",1
11120,"('well', ""i'm"")",1
11121,"('done', 'giving')",1
11122,"('them', 'chances')",1
11123,"('chances', 'the')",1
11124,"(""won't"", 'talk')",1
11125,"('about', 'because')",1
11126,"('were', 'minor')",1
11127,"('minor', 'issues')",1
11128,"('issues', 'but')",1
11129,"('one', 'pushed')",1
11130,"('pushed', 'me')",1
11131,"('me', 'over')",1
11132,"('the', 'edge')",1
11133,"('edge', 'i')",1
11134,"('a', '#1')",1
11135,"('#1', 'pepe')",1
11136,"('pepe', 'which')",1
11137,"('is', 'ham')",1
11138,"('ham', 'mayo')",1
11139,"('tomato', 'when')",1
11140,"('work', 'to')",1
11141,"('lunch', 'it')",1
11142,"('definitely', 'was')",1
11143,"('a', 'pepe')",1
11144,"('pepe', 'it')",1
11145,"('tom', 'with')",1
11146,"('avocado', 'i')",1
11147,"('like', 'turkey')",1
11148,"('turkey', 'but')",1
11149,"('but', 'because')",1
11150,"('complain', 'or')",1
11151,"('so', 'then')",1
11152,"('am', 'looking')",1
11153,"('receipts', 'and')",1
11154,"('one', 'stapled')",1
11155,"('stapled', 'to')",1
11156,"('original', 'order')",1
11157,"('one', 'inside')",1
11158,"('tom', 'order')",1
11159,"('them', 'three')",1
11160,"('three', 'chances')",1
11161,"('chances', 'why')",1
11162,"('right', 'jimmy')",1
11163,"('johns', 'on')",1
11164,"('on', 'overland')",1
11165,"('overland', 'please')",1
11166,"('your', 'employees')",1
11167,"('employees', 'better')",1
11168,"('better', 'this')",1
11169,"('is', 'ridiculous')",1
11170,"('ridiculous', 'this')",1
11171,"('be', 'getting')",1
11172,"('my', 'service')",1
11173,"('service', 'anymore,i')",1
11174,"('anymore,i', 'love')",1
11175,"('in', 'florissant')",1
11176,"('florissant', 'the')",1
11177,"('is', 'sub')",1
11178,"(""i'll"", 'still')",1
11179,"('still', 'make')",1
11180,"('a', 'point')",1
11181,"('the', 'area,the')",1
11182,"('area,the', ""philly's"")",1
11183,"(""philly's"", 'are')",1
11184,"('philly', 'is')",1
11185,"('good', 'two')",1
11186,"('on', 'several')",1
11187,"('several', 'locations')",1
11188,"('locations', 'only')",1
11189,"('was', 'craving')",1
11190,"('good', 'philly')",1
11191,"('philly', 'my')",1
11192,"('some', 'hot')",1
11193,"('sauce', 'for')",1
11194,"('for', 'itbut')",1
11195,"('even', 'without')",1
11196,"('without', 'that')",1
11197,"('love', 'these')",1
11198,"('these', 'phillys,staff')",1
11199,"('phillys,staff', 'was')",1
11200,"('and', 'owner/manager')",1
11201,"('owner/manager', 'not')",1
11202,"('better', 'how')",1
11203,"('shop', 'charge')",1
11204,"('lettuce', 'n')",1
11205,"('n', 'tomatoes')",1
11206,"('tomatoes', 'you')",1
11207,"('you', 'got')",1
11208,"('the', '39')",1
11209,"('39', 'cents')",1
11210,"('for', 'each')",1
11211,"('each', 'but')",1
11212,"('but', 'ill')",1
11213,"('ill', 'never')",1
11214,"('back', 'n')",1
11215,"('n', ""i've"")",1
11216,"(""i've"", 'told')",1
11217,"('told', 'all')",1
11218,"('all', 'oakvillers')",1
11219,"('oakvillers', 'that')",1
11220,"('know', 'penny')",1
